state,district,season,crop,mean_yield,median_yield,max_yield,min_yield,yield_std,mean_area,years_cultivated,yield_cv,yield_score,cv_scaled,stability_score,experience_score,historical_score
Haryana,PANIPAT,Rabi       ,Gram,1.222222222222222,1.0,2.0,0.6666666666666666,0.693888666488711,76.66666666666667,3,0.5677270907634908,5.338915676409339e-05,0.15132762092606186,0.8486723790739381,0.0909090909090909,0.2728102264823817
Haryana,PANIPAT,Rabi       ,Masoor,1.5780827261324277,1.7543859649122806,2.702702702702702,0.5,0.6500481873515195,52.0,13,0.4119227570183602,9.37749312578557e-05,0.10979798540362579,0.8902020145963743,0.5454545454545455,0.3761984009354503
Haryana,PANIPAT,Rabi       ,Other  Rabi pulses,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,3000.0,1,0.0,7.123403386598836e-05,0.0,1.0,0.0,0.300035617016933
Haryana,PANIPAT,Rabi       ,Peas & beans (Pulses),1.498252233905044,1.3043478260869563,4.166666666666667,0.9157509157509156,0.7112856636077001,332.6666666666667,18,0.4747436029204545,6.968230542234532e-05,0.12654287799302485,0.8734571220069751,0.7727272727272728,0.4166174323002583
Haryana,PANIPAT,Rabi       ,Rapeseed &Mustard,1.631560242550334,1.4534883720930232,2.607561929595828,0.984251968503937,0.4950369060121117,837.4761904761905,21,0.3034131949907695,7.766648956550864e-05,0.08087476835706628,0.9191252316429337,0.9090909090909092,0.4575945845558447
Haryana,PANIPAT,Rabi       ,Sunflower,1.656288916562889,1.656288916562889,1.818181818181818,1.49439601494396,0.22895113712142257,429.0,2,0.13823140083346042,8.852334194229507e-05,0.03684557134180994,0.96315442865819,0.045454545454545456,0.29808149935933725
Haryana,PANIPAT,Rabi       ,Wheat,4.5519817930569495,4.497659256354322,5.564067413918233,3.3157894736842106,0.5104172349030452,87649.04347826086,23,0.11213077250914642,0.00024063505548593817,0.029888450476427027,0.9701115495235729,1.0,0.49115378238481483
Haryana,PANIPAT,Whole Year ,Coriander,3.63503055938082,3.0,6.287425149700598,1.0518134715025906,2.1811536731178185,200.0909090909091,11,0.6000372314584749,0.00016045841937546327,0.15993988692975544,0.8400601130702445,0.45454545454545453,0.34300735403985205
Haryana,PANIPAT,Whole Year ,Dry chillies,5.104901935436129,1.0767647783429706,24.822695035460992,0.5494505494505495,7.245290677856123,220.33333333333334,12,1.4192810693506757,5.749873086994695e-05,0.37830928124532354,0.6216907187546765,0.49999999999999994,0.2865359649918379
Haryana,PANIPAT,Whole Year ,Garlic,12.307094730125288,10.886699507389162,18.424242424242426,8.170731707317072,3.956253336823215,79.22222222222223,9,0.32146119157912256,0.0005826699697222689,0.08568546073132699,0.914314539268673,0.36363636363636365,0.34731296949273577
Haryana,PANIPAT,Whole Year ,Guar seed,0.6516129032258065,0.6516129032258065,0.6516129032258065,0.6516129032258065,0.0,155.0,1,0.0,3.4738381986628965e-05,0.0,1.0,0.0,0.3000173691909933
Haryana,PANIPAT,Whole Year ,Onion,20.820953754269787,21.365476628634525,29.22889842632332,6.666666666666667,5.695352378739693,340.8636363636364,22,0.2735394567394271,0.0011436474394425859,0.07291192527402089,0.9270880747259791,0.9545454545454546,0.46960733704660595
Haryana,PANIPAT,Whole Year ,Potato,29.901633914843295,22.486962703962703,213.84615384615384,2.702702702702702,41.40194538475512,565.7727272727273,22,1.3846047845633955,0.0012036857829997396,0.36906631968018705,0.6309336803198129,0.9545454545454546,0.3807910378965347
Haryana,PANIPAT,Whole Year ,Sugarcane,67.0592235544772,70.08154943934761,95.46052631578948,7.894285223957439,22.229867315897195,6134.869565217391,23,0.3314960439086835,0.003751644436025013,0.08836024999906235,0.9116397500009377,1.0,0.47536774721829383
Haryana,PANIPAT,Whole Year ,Sweet potato,20.01962906374671,22.22222222222222,25.0,11.11111111111111,4.82413196436895,14.727272727272727,11,0.24097009734835245,0.0011895129989180735,0.06423056454291842,0.9357694354570816,0.45454545454545453,0.37223467804567445
Haryana,PANIPAT,Whole Year ,Turmeric,11.263620071684588,12.198924731182796,14.8,1.0,4.39302555875094,81.75,8,0.39001897531988744,0.000652919463268081,0.10395953374676352,0.8960404662532365,0.3181818181818182,0.33277496324396866
Haryana,REWARI,Kharif     ,Arhar/Tur,0.9786673606989632,1.0,1.851851851851852,0.3610108303249097,0.3577242160024154,176.22222222222223,18,0.3655217598622367,5.338915676409339e-05,0.09742980248181006,0.9025701975181899,0.7727272727272728,0.4253432083792936
Haryana,REWARI,Kharif     ,Bajra,1.6759524328545334,1.6677950428507735,2.342330858217279,0.6836707862214042,0.5049205772294898,58542.47826086957,23,0.3012738114347873,8.913931817087361e-05,0.08030451580255149,0.9196954841974485,1.0,0.47595321491832
Haryana,REWARI,Kharif     ,Castor seed,0.7970588235294118,0.7970588235294118,0.8,0.7941176470588235,0.004159451654038617,22.0,2,0.0052185002301591505,4.2524775704998514e-05,0.001390990913556867,0.9986090090864431,0.045454545454545456,0.3086948742046945
Haryana,REWARI,Kharif     ,Cotton(lint),2.3826946038221264,2.1915747722199335,6.276150627615063,1.1428571428571428,1.1245872163272939,4176.454545454545,22,0.47198126630384013,0.00011717967286804303,0.12580657733873155,0.8741934226612684,0.9545454545454546,0.45322570754390545
Haryana,REWARI,Kharif     ,Groundnut,0.9477371370070173,1.0,1.3333333333333333,0.4464285714285714,0.30828831160012166,117.45454545454545,11,0.3252888375501518,5.338915676409339e-05,0.08670571952814453,0.9132942804718555,0.45454545454545453,0.36492406962902957
Haryana,REWARI,Kharif     ,Guar seed,0.8586246774537044,0.8823529411764706,0.8827102803738318,0.8108108108108109,0.04140840863078177,2088.3333333333335,3,0.04822643667030457,4.709096484577752e-05,0.012854753711407523,0.9871452462885925,0.0909090909090909,0.31434893755081883
Haryana,REWARI,Kharif     ,Jowar,0.7816268917196452,0.601684717208183,2.066115702479338,0.4975124378109453,0.4181684841265416,1023.9333333333333,15,0.53499756540686,3.206549495641384e-05,0.14260356796674753,0.8573964320332524,0.6363636363636365,0.3845076896301812
Haryana,REWARI,Kharif     ,Moong(Green Gram),0.5166666666666666,0.5166666666666666,0.5333333333333333,0.5,0.02357022603955162,11.5,2,0.04561979233461604,2.7514084966345674e-05,0.012159952824964591,0.9878400471750354,0.045454545454545456,0.3054566802859029
Haryana,REWARI,Kharif     ,Other Kharif pulses,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.0,1300.0,1,0.0,2.4562816830263045e-05,0.0,1.0,0.0,0.3000122814084151
Haryana,REWARI,Kharif     ,Peas & beans (Pulses),7.690430844449729,7.2784810126582276,9.96514745308311,6.166666666666667,1.3077376551373243,381.14285714285717,7,0.17004738506700615,0.00038950532293649493,0.045326119971273345,0.9546738800287267,0.2727272727272727,0.3411423712155408
Haryana,REWARI,Kharif     ,Rice,3.3008946089269515,3.0,6.315789473684211,1.7667844522968197,1.122861007540693,1593.7142857142858,21,0.34016869381531406,0.00016045841937546327,0.09067194429522511,0.9093280557047749,0.9090909090909092,0.4546968277393021
Haryana,REWARI,Kharif     ,Sesamum,0.5190010362597531,0.4350522438547696,2.0,0.15220700152207,0.44149680196452645,309.2857142857143,14,0.8506665133970237,2.3144886931884487e-05,0.22674510652771865,0.7732548934722814,0.5909090909090909,0.35016985866696854
Haryana,REWARI,Kharif     ,Urad,0.5,0.5,0.5,0.5,0.0,118.0,1,0.0,2.662184111125093e-05,0.0,1.0,0.0,0.3000133109205556
Haryana,REWARI,Rabi       ,Barley,3.55169273798647,3.438048615800135,5.038461538461538,2.1186440677966103,0.8330944130796901,1615.1818181818182,22,0.2345626366181634,0.0001839091905162891,0.06252265628162212,0.9374773437183779,0.9545454545454546,0.4722442486198624
Haryana,REWARI,Rabi       ,Gram,1.340568671917354,0.9496684728104414,4.807692307692308,0.4326195111399524,1.4169705644841688,1786.375,8,1.0569921512916909,5.069467701294832e-05,0.2817411925462017,0.7182588074537983,0.3181818181818182,0.27913935321100963
Haryana,REWARI,Rabi       ,Peas & beans (Pulses),0.8444036651694882,1.0,1.25,0.4464285714285714,0.3041784340684188,621.3333333333334,9,0.360228699395051,5.338915676409339e-05,0.09601893754168572,0.9039810624583142,0.36363636363636365,0.3439482860431491
Haryana,REWARI,Rabi       ,Rapeseed &Mustard,1.7787798325998208,1.7813854403878646,2.296657381615599,1.3090599123234292,0.3003514952855287,65661.95238095238,21,0.16885254137750277,9.522033822288797e-05,0.04500763445974367,0.9549923655402563,0.9090909090909092,0.46836350164937013
Haryana,REWARI,Rabi       ,Wheat,4.346070201081735,4.1620269801573535,5.020833333333333,3.62,0.44965085819143724,47709.04347826087,23,0.10346148069111247,0.00022266710532544565,0.027577651278571983,0.972422348721428,1.0,0.4918380381690911
Haryana,REWARI,Rabi       ,other oilseeds,2.0,2.0,2.0,2.0,0.0,100.0,1,0.0,0.00010692378806977832,0.0,1.0,0.0,0.30005346189403487
Haryana,REWARI,Whole Year ,Coriander,2.18414442700157,2.1666666666666665,2.625,1.9428571428571428,0.2439755935643067,34.714285714285715,7,0.11170304973798847,0.0001158462266207258,0.02977444099823181,0.9702255590017682,0.2727272727272727,0.3456710453592954
Haryana,REWARI,Whole Year ,Cotton(lint),1.5,1.5,1.5,1.5,0.0,2000.0,1,0.0,8.015647241693586e-05,0.0,1.0,0.0,0.30004007823620843
Haryana,REWARI,Whole Year ,Dry chillies,5.935342121782799,5.0,11.11111111111111,1.694915254237288,4.777272733195981,32.333333333333336,3,0.8048858237949443,0.0002675276819868331,0.21454226654606406,0.7854577334539359,0.0909090909090909,0.25395290205899235
Haryana,REWARI,Whole Year ,Garlic,8.746444032158317,8.875,10.952380952380953,5.5,2.083771197430257,40.857142857142854,7,0.23824210042032992,0.0004749743782963622,0.06350341713049516,0.9364965828695049,0.2727272727272727,0.3357319165954542
Haryana,REWARI,Whole Year ,Guar seed,0.75,0.75,0.75,0.75,0.0,9516.0,1,0.0,4.0005498937672164e-05,0.0,1.0,0.0,0.30002000274946883
Haryana,REWARI,Whole Year ,Onion,18.307145976180447,17.857142857142858,24.77227722772277,10.526315789473683,3.9820189356593785,219.45454545454547,22,0.21751172688743567,0.0009558300844884965,0.0579777373475863,0.9420222626524137,0.9545454545454546,0.4739936847470593
Haryana,REWARI,Whole Year ,Potato,21.593309806135892,23.96,33.333333333333336,7.142857142857143,7.513619642376929,22.636363636363637,11,0.34796053545445266,0.0012825442915426193,0.09274885920217056,0.9072511407978294,0.45454545454545453,0.363725705294211
Haryana,REWARI,Whole Year ,Sweet potato,27.77777777777778,27.77777777777778,33.333333333333336,22.22222222222222,7.8567420131838634,6.0,2,0.28284271247461906,0.0014869276172829898,0.07539170751478036,0.9246082924852197,0.045454545454545456,0.2872168606451165
Haryana,ROHTAK,Kharif     ,Arhar/Tur,0.9801259252499908,1.0867745233714223,1.2833333333333334,0.0629871663648531,0.3015502689108693,5490.65,20,0.3076648225930315,5.803459887950903e-05,0.08200803943146338,0.9179919605685366,0.8636363636363638,0.4481538781972735
Haryana,ROHTAK,Kharif     ,Bajra,1.6321690845147754,1.7527954064672109,2.25,0.8265438658637383,0.3921022289966761,16103.608695652174,23,0.24023382915210864,9.368978129792874e-05,0.06403431230075175,0.9359656876992483,1.0,0.48083655120042346
Haryana,ROHTAK,Kharif     ,Castor seed,0.5,0.5,0.5,0.5,0.0,4.0,1,0.0,2.662184111125093e-05,0.0,1.0,0.0,0.3000133109205556
Haryana,ROHTAK,Kharif     ,Cotton(lint),2.135751751280283,2.035714285714286,3.74911338534806,0.7283851700779372,0.7324072515925135,12081.59090909091,22,0.34292714551373765,0.00010883573918783851,0.09140720942481498,0.908592790575185,0.9545454545454546,0.46354134595124036
Haryana,ROHTAK,Kharif     ,Guar seed,0.8608424908424909,0.86,0.8653846153846154,0.8571428571428571,0.0041849716658130835,267.3333333333333,3,0.004861483616726827,4.58943083812975e-05,0.0012958281573298618,0.9987041718426701,0.0909090909090909,0.3178160168888099
Haryana,ROHTAK,Kharif     ,Jowar,0.36836595425316926,0.4308859014133057,0.5333333333333333,0.0047564687975646,0.16026164491120976,20079.782608695652,23,0.43506095788935395,2.292184332538749e-05,0.11596547141456812,0.8840345285854319,1.0,0.46522181949729224
Haryana,ROHTAK,Kharif     ,Maize,2.938003197597107,3.0,4.3604651162790695,2.0,0.669604680280577,637.8181818181819,11,0.2279114879208518,0.00016045841937546327,0.060749793007762724,0.9392502069922373,0.45454545454545453,0.3727643822164498
Haryana,ROHTAK,Kharif     ,Moong(Green Gram),0.425,0.425,0.425,0.425,0.0,40.0,1,0.0,2.260674376332456e-05,0.0,1.0,0.0,0.30001130337188164
Haryana,ROHTAK,Kharif     ,Other Kharif pulses,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.0,5500.0,1,0.0,4.0735516637295135e-05,0.0,1.0,0.0,0.30002036775831864
Haryana,ROHTAK,Kharif     ,Peas & beans (Pulses),8.546564634325545,8.40909090909091,10.96774193548387,6.666666666666667,2.0314285265329146,265.3333333333333,6,0.23768948266933987,0.0004500321068925772,0.06335611690315113,0.9366438830968489,0.22727272727272724,0.32667272643704637
Haryana,ROHTAK,Kharif     ,Rice,1.8200583404559907,1.833044339856329,2.7291666666666665,0.9118008065930212,0.4761047311561718,32221.91304347826,23,0.26158762088741083,9.798587835958966e-05,0.06972616416695071,0.9302738358330493,1.0,0.4791311436890946
Haryana,ROHTAK,Kharif     ,Sannhamp,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.0,38.0,1,0.0,1.8169004589300675e-05,0.0,1.0,0.0,0.30000908450229463
Haryana,ROHTAK,Kharif     ,Sesamum,0.3363084014246805,0.2972972972972973,0.5116279069767442,0.2,0.1594345877957626,60.0,3,0.47407256886940874,1.577022665739588e-05,0.12636401390822566,0.8736359860917744,0.0909090909090909,0.2802804991226792
Haryana,ROHTAK,Rabi       ,Barley,2.4868759575059283,2.5,4.0,1.0,0.8092248234867766,1683.9565217391305,23,0.32539814502784564,0.0001336911037226208,0.08673485542956258,0.9132651445704374,1.0,0.47404638892299256
Haryana,ROHTAK,Rabi       ,Gram,1.0755365423569205,1.0325245224574084,1.7391304347826086,0.5712109672505712,0.30376271744647965,1665.2857142857142,21,0.2824290068107002,5.513034508224422e-05,0.07528143429565269,0.9247185657043473,0.9090909090909092,0.4592613167020271
Haryana,ROHTAK,Rabi       ,Masoor,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,1400.0,1,0.0,3.809354781961198e-05,0.0,1.0,0.0,0.3000190467739098
Haryana,ROHTAK,Rabi       ,Other  Rabi pulses,1.0,1.0,1.0,1.0,0.0,1000.0,1,0.0,5.338915676409339e-05,0.0,1.0,0.0,0.30002669457838205
Haryana,ROHTAK,Rabi       ,Rapeseed &Mustard,1.3672948267332548,1.388317564788153,1.9411764705882355,0.9440863960982409,0.293304255129233,14371.47619047619,21,0.21451427255816985,7.417759442454858e-05,0.057178766081529026,0.942821233918471,0.9090909090909092,0.46470164079093534
Haryana,ROHTAK,Rabi       ,Wheat,4.009860691745918,3.92156862745098,4.995950547895749,3.310810810810811,0.438616366514209,97098.73913043478,23,0.10938444006722656,0.00020979425606893756,0.029156415733908588,0.9708435842660914,1.0,0.4913579724078619
Haryana,ROHTAK,Whole Year ,Coriander,2.03236074270557,2.0,2.797202797202797,1.1724137931034482,0.7435636283006729,135.2,5,0.3658620306308454,0.00010692378806977832,0.09752050163413516,0.9024794983658648,0.18181818181818182,0.3071609477674307
Haryana,ROHTAK,Whole Year ,Cotton(lint),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,6000.0,1,0.0,4.446671821314591e-05,0.0,1.0,0.0,0.30002223335910655
Haryana,ROHTAK,Whole Year ,Garlic,7.95872421695951,7.954545454545454,11.15,5.0,2.1859529937885243,70.2,5,0.2746612313981686,0.0004256981835718113,0.0732109342399207,0.9267890657600792,0.18181818181818182,0.31461320518344604
Haryana,ROHTAK,Whole Year ,Guar seed,0.6,0.6,0.6,0.6,0.0,2700.0,1,0.0,3.197530424181942e-05,0.0,1.0,0.0,0.3000159876521209
Haryana,ROHTAK,Whole Year ,Onion,21.958886170842636,21.625835866261397,30.699203187251,13.333333333333334,5.016274285041113,459.5,16,0.2284393773898151,0.0011575856752359698,0.06089050191306211,0.9391094980869379,0.6818181818181819,0.41867527862733567
Haryana,ROHTAK,Whole Year ,Potato,21.41715980153504,23.077651515151516,30.9,14.761904761904765,5.171076034464687,382.2857142857143,14,0.24144546160103167,0.001235308090723126,0.06435727285506626,0.9356427271449337,0.5909090909090909,0.3994922903706598
